Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2021-05-03,25544.85,25785.6,25427.9,25676.05,26285477,2769.6
2021-05-04,25783.2,25801.25,25398.95,25489,26912368,3031.06
2021-05-05,25670.55,25857.65,25564.6,25786.95,25181933,2697.73
2021-05-06,25868.25,26387.65,25639.6,26258.7,53487823,6744.77
2021-05-07,26378.8,26454.1,26180.25,26269.45,32676536,4219.22
2021-05-10,26340.6,26390.8,26106.35,26273.45,32522417,4244.57
2021-05-11,26098.9,26146.5,25968.1,26106.7,26237514,3784.42
2021-05-12,26105.2,26105.2,25728.45,25855.45,24614235,3029.75
2021-05-14,25896.2,25901.2,25461.95,25588.2,23038339,2794.84
2021-05-17,25650.45,25770.5,25499.45,25703.55,26460562,3480.07
2021-05-18,25898.9,26094.1,25840.55,25958.25,28299869,3531.09
2021-05-19,25949.55,26262.7,25869.65,25982.8,25688917,3870.72
2021-05-20,26075.4,26118.25,25821.55,25894.45,22202793,3014.93
2021-05-21,26012.85,26154,25936.6,26105.3,20573324,2773.91
2021-05-24,26150.6,26298.55,26095.4,26144.2,21461869,2586.38
2021-05-25,26275.45,26550.55,26241.15,26393.9,24306425,2956.01
2021-05-26,26450.7,26905.75,26380.5,26857.3,27973435,3641.07
2021-05-27,26921.8,27350.25,26916.85,27164.8,73540052,9149.88
2021-05-28,27238.1,27278.7,27041.9,27122.8,21385663,3004.98
2021-05-31,27144.1,27203.9,26886.8,27115.05,19986845,2687.03
2021-06-01,27216.75,27254.15,26953.5,27144.4,17949538,2288.11
2021-06-02,27051.4,27118.7,26737.15,26939.65,27380923,3720
2021-06-03,27088.45,27159.95,26855.2,26987.9,19795563,2465.23
2021-06-04,27031.6,27167.5,26914.6,26996.75,18397467,2498.86
2021-06-07,27078.4,27330.4,26997.8,27295.65,18628299,2669.81
2021-06-08,27400.8,27732.35,27376.95,27623.8,29940309,4369.29
2021-06-09,27691.3,27793.8,27436.35,27539,23642901,3272.02
2021-06-10,27676.5,27822.1,27649.95,27798,20383002,2659.28
2021-06-11,27866.25,28347.5,27820.5,28217.5,29212259,4541.96
2021-06-14,28371.9,28467.35,28134.65,28314.1,21903807,3113.72
2021-06-15,28384.7,28544.6,28325.9,28377.85,18480609,2613.8
2021-06-16,28384.15,28600.2,28241.25,28448.85,22220432,3200.2
2021-06-17,28355.15,28714.6,28343.05,28611.35,23172086,3406.7
2021-06-18,28829.5,28934.05,28227.55,28445.6,39693909,5512.37
2021-06-21,28224.1,28393.05,28083.75,28367,15825304,2077.85
2021-06-22,28514.15,28656.4,28396.5,28523.55,20047827,2718.08
2021-06-23,28719.65,28719.65,28229.35,28258.5,25753497,2903.22
2021-06-24,28395.45,29098.95,28357.3,29048,34524420,5102.99
2021-06-25,29176.75,29284,28874.6,29210.55,27880485,4196.52
2021-06-28,29259.6,29259.6,28977.75,29068.55,14668333,2173.69
2021-06-29,29049.65,29183.85,28934.15,28986.25,21706364,2819.27
2021-06-30,29057.15,29311.55,29036.95,29168,18722780,2863.72
2021-07-01,29193.05,29193.05,28953.05,29003.1,15933961,2209.64
2021-07-02,28983.5,29028.35,28704,29007.95,16424169,2600.3
2021-07-05,29117.45,29185.6,28907.75,28950.6,16465185,2550.76
2021-07-06,28924,28986.1,28607.6,28649.4,18246382,2708.73
2021-07-07,28708.6,28790.3,28381.3,28734.65,21080271,3044.06
2021-07-08,28821.75,28934.45,28541.95,28748.95,17206897,2784.85
2021-07-09,28669.2,28898.85,28549.25,28662.2,24070315,4462.57
2021-07-12,28837.05,28854.55,28421.55,28532.35,16936699,2506.25
2021-07-13,28674.7,28681.2,28381.9,28439.75,17113894,2524.28
2021-07-14,28581.25,29376.9,28534.85,29339.85,57040860,7509.41
2021-07-15,29303.35,29835.9,29284.8,29718.05,68350560,8324.41
2021-07-16,29734.75,29734.75,29287.25,29400.25,57905845,5515.9
2021-07-19,29248.3,29592.35,29167.35,29264,27132476,3653.55
2021-07-20,29282.8,29410.5,28992,29252.5,31864846,4078.97
2021-07-22,29335.7,29808.45,29335.7,29779.95,38601235,5030.79
2021-07-23,29895.6,30059.7,29848.05,29894.3,35817177,5039.11
2021-07-26,29886.2,30139.2,29859.6,29940.4,17932293,2629.24
2021-07-27,29967.9,30048.35,29698.95,29892.55,16528470,2390.45
2021-07-28,29934.05,29993.55,29510.35,29954.15,18944031,3105.41
2021-07-29,30037.2,30406,30037.1,30371.4,25993307,4692.89
2021-07-30,30546.85,30818.55,30438.35,30480.05,45659103,6836.19
2021-08-02,30681.95,30832.3,30547,30803,18892340,2997.82
2021-08-03,30974.75,31196.45,30872.35,31165.85,22705389,3913.36
2021-08-04,31296.8,31338.8,30895.45,30977.1,28174612,6902.13
2021-08-05,31025.15,31560.2,30980.9,31211.2,36239112,5198.42
2021-08-06,31251.2,31460.3,31057.6,31303.3,28200104,3942.49
2021-08-09,31523.5,31685.4,31324.75,31441,25408126,3611.99
2021-08-10,31489.95,31812.75,31431.15,31713.35,29858443,4344.13
2021-08-11,31767.9,31799.75,31522.4,31670,21176134,3299.56
2021-08-12,31667.35,32289.85,31667.35,32245.1,29071408,4598.74
2021-08-13,32308.85,32821.9,32264.15,32678.8,32229878,5123.21
2021-08-16,32671.75,32905.35,32438.25,32577.95,17952292,3045.19
2021-08-17,32614,33487.1,32449.65,33414.75,42297279,6871.05
2021-08-18,33482.85,33840.45,33268.6,33448.9,29402701,5403.81
2021-08-20,32954.2,33652.4,32949.9,33351.35,28474673,5461.07
2021-08-23,33582.15,34153.4,33567.35,33919.8,36619012,6780.19
2021-08-24,34145.25,34262.6,33634.75,33838.4,28619292,5436.34
2021-08-25,33887.75,34399.85,33764.1,34083.95,25298198,4782.77
2021-08-26,34092.9,34375.95,33929.7,34041.1,21017238,3895.52
2021-08-27,34036.45,34392.85,33799.05,34309.8,26173989,5557.31
2021-08-30,34338.75,34480.15,34027.5,34109.2,21154502,3840.04
2021-08-31,34205.8,34680.65,34043.6,34570.2,39994606,6791.37
2021-09-01,34698.75,34780,34037.15,34110.5,22266932,4014.93
2021-09-02,34218.25,34846.9,34051.9,34680.3,27513344,5286.45
2021-09-03,34744.45,34997.7,34490.65,34891.15,20851482,4043.76
2021-09-06,34992.05,35464.4,34855.95,35415.1,27582287,4094.96
2021-09-07,35549.3,35581.55,34906.85,34951.25,19442054,3237.35
2021-09-08,34973.9,34979.3,34515.45,34678.2,22668437,4230.44
2021-09-09,34676.2,34862.85,34530,34802.3,18038441,2917.35
2021-09-13,34688.3,35242.5,34573.7,35129.6,21063502,3923.45
2021-09-14,35224.25,35476.9,35020.7,35431.5,20158101,3808.34
2021-09-15,35462.35,36200,35375.35,36075.2,23141910,4712.29
2021-09-16,36151.35,36310.75,35694.85,35852.4,19536903,4133.85
2021-09-17,35915.4,36131.25,35527,35646.5,30261737,6511.63
2021-09-20,35462.4,36130.55,35346.2,35400.05,22524059,4092.81
2021-09-21,35609.1,36127.8,35332.85,36086.05,19558200,3890.42
2021-09-22,36154.05,36713.15,36145.95,36422.4,25687159,5055.44
2021-09-23,36691.95,36867.45,36532.45,36816.9,16661022,3482.58
2021-09-24,37128.75,37823.15,37055,37103.25,39368486,7303.31
2021-09-27,37335.9,37345.05,35968.75,36034.4,29882901,5417.58
2021-09-28,36082,36082,34924.55,35239.95,34158435,6066.98
2021-09-29,34894.9,35578.3,34733.95,35282.65,36962886,6802.14
2021-09-30,35394.9,35408.1,34975.6,35028,25371798,4582.38
2021-10-01,34955.5,35100.9,34719.8,34780.6,20007169,3579.13
2021-10-04,34923.8,35184.55,34778.25,35126.15,16775261,2883.54
2021-10-05,34978.4,35650.85,34781.6,35544.3,20629650,3795.69
2021-10-06,35689.55,35801.5,35003.05,35075.8,18524506,3328.1
2021-10-07,35323.6,35903.95,35233.3,35703.85,17784234,3496
2021-10-08,35920.55,36703.55,35786.3,36402,31048469,5817.13
2021-10-11,35494.4,35690.4,34768.95,35179.95,43090224,9295.34
2021-10-12,35179.2,35294.15,34512.8,34869.75,41082683,7159.16
2021-10-13,35053.7,35324.45,34872.4,35285.6,29441912,4893.16
2021-10-14,35921.45,36412.45,35571.4,35744.8,111659106,17319.02
2021-10-18,36012,36400.6,35863.4,36306.35,58755995,9605.7
2021-10-19,36841.6,37491.85,36720,37106.35,53751692,12128.47
2021-10-20,37188.15,37463.9,36534.5,36846.8,37450204,8324.7
2021-10-21,36988.9,36988.9,35624.5,35913.6,38320932,8181.85
2021-10-22,35892.65,36297.2,35098.2,35394.65,30434322,6341.97
2021-10-25,35467.1,35521.05,34529.85,35005.4,32116783,5765.33
2021-10-26,35181.7,35699.85,34957.75,35162.35,40793417,7367.21
2021-10-27,35245.05,35578,35163.05,35503.9,23636491,4318.68
2021-10-28,35575.65,35575.65,34787.1,34913.6,22625867,4283.67
2021-10-29,34820.3,35178.75,34288.55,34408.75,26861598,5130.77
2021-11-01,34677.3,35328.55,34654.95,35289.95,19650389,3805.75
2021-11-02,35334.25,35522.35,35076.15,35177.35,17668537,3537.25
2021-11-03,35351.45,35525.75,35093.05,35177.1,14978644,2813.07
2021-11-04,35403,35452.35,35302.45,35334.25,2232095,408.15
2021-11-08,35606,35852.5,35177.95,35782.35,22087015,4317.05
2021-11-09,35839.2,36117.95,35763.85,35815.1,18282149,3640
2021-11-10,35635.05,35862.45,35576.2,35722.95,15504524,2813.77
2021-11-11,35626.65,35697,35141.3,35583.65,19627503,3255.01
2021-11-12,35860.1,36378.05,35732.75,36332.25,23462246,4470.32
2021-11-15,36391.1,36646.25,36302.95,36465.3,18653524,3378.11
2021-11-16,36555.25,36794.25,36429.9,36643.85,23777251,5106.12
2021-11-17,36623.75,36835.95,36431.25,36660.9,19694882,4319.79
2021-11-18,36641.55,36702.4,35867.3,36007,21992181,4537.9
2021-11-22,36097,36097,35224.55,35478.95,24249718,4711.73
2021-11-23,35206,35645.45,34707.85,35504.4,24092546,4486.05
2021-11-24,35627.95,35662.6,34828.3,34966.25,20209285,3959.85
2021-11-25,34978,35365.75,34934.55,35300.25,16931373,3357.25
2021-11-26,35024.7,35190.1,34512.6,34606.1,17372361,3536.35
2021-11-29,34382.4,35104.35,33953.9,34870.75,20992298,4104.3
2021-11-30,35018.9,35654.2,34918.6,35043.75,68195761,14917.84
2021-12-01,35143,35652.2,35123.95,35428.95,20209382,3784.59
2021-12-02,35504.8,36195.65,35418.25,36157.85,23590874,4727.67
2021-12-03,36314.8,36518.8,35784.15,35848.05,22491577,3987.73
2021-12-06,35835.45,35953.75,34828.15,34879.4,17537354,3151.46
2021-12-07,35136.55,35384,34756.6,35272.3,16176864,3049.82
2021-12-08,35584.8,36131.95,35576.85,35959.05,18550536,3179.58
2021-12-09,35963.7,36114,35573.35,35946.35,12351152,2433.9
2021-12-10,35820.05,35974.75,35652.2,35939.6,11769748,2260.32
2021-12-13,36104.35,36507.3,35984.55,36050.55,20412122,3844.76
2021-12-14,35946.75,36252.05,35637.85,36102.55,17358899,3281.11
2021-12-15,36033.9,36060,35536.15,35737.2,13146976,2541.99
2021-12-16,36078.3,36354.85,35979.15,36160.3,18932483,3457.71
2021-12-17,36704.2,37013.25,36497.95,36647.9,89147735,11682.76
2021-12-20,36411.85,36598.35,35559.3,35916.45,29330521,4761.21
2021-12-21,36159.2,36970.55,36147.6,36627.15,32345699,5073.91
2021-12-22,36853.85,37014.75,36669,36989.15,18906635,3319.71
2021-12-23,37190.3,37528,37086.9,37362.8,18525006,3322.15
2021-12-24,37657.15,37822.15,37417.65,37727.8,34389231,5761.88
2021-12-27,37722.9,38029.3,37431,37988.5,19023765,3577
2021-12-28,38184.6,38500.25,38164.45,38357.8,19040358,3575.01
2021-12-29,38269.1,38484.9,38181.9,38274.65,14163560,2699.09
2021-12-30,38231.15,38897.6,38153.35,38658.8,27149202,4888.27
2021-12-31,38708.15,38861.1,38468.4,38701,16312749,3143.67
2022-01-03,38752.6,39286.35,38752.55,39123.8,16722651,3555.09
2022-01-04,39243.5,39446.7,38828.6,39370.7,19905044,4270.48
2022-01-05,39261.55,39293.15,38409.25,38609.15,25217218,4819.02
2022-01-06,38181.35,38206.6,37757.2,38009,25870802,4870.01
2022-01-07,38140.15,38394.8,38003.15,38139.85,21588731,4076.66
2022-01-10,38596.75,38621.9,37991.3,38212.2,32778390,5793.13
2022-01-11,38186.95,38664.4,38138,38605.4,26597848,4850.15
2022-01-12,38857.75,38902.8,38424.75,38604.75,28076329,4796.25
2022-01-13,38768.85,38886.85,38151.05,38607,61243926,9447.91
2022-01-14,38351.35,38892.65,38049.6,38826.85,35683887,6496.67
2022-01-17,38764.65,38993.25,38486.35,38804.95,35419922,5920.19
2022-01-18,38830.15,38990.55,38004.25,38091.75,28094671,4913.99
2022-01-19,38011.9,38011.9,37236.15,37281.7,32675868,6194.99
2022-01-20,37175,37249.05,36512.5,36662.2,31974445,6643.95
2022-01-21,36354.3,36579.65,35836.65,36054.55,34527482,6138.82
2022-01-24,35934.2,35969.85,34563.2,34821.6,36412977,5991.49
2022-01-25,34490.35,35065.8,33956.55,34707.45,41906057,6329.47
2022-01-27,34338.1,34362.85,33251.7,33475.05,49317844,7953.66
2022-01-28,33608.45,34473.5,33608.45,33851.95,48308300,7714.81
2022-01-31,34519.3,34972.25,34440.3,34824.55,40360163,6465.1
2022-02-01,35337.95,35435.5,34754.35,35371.65,29796600,4686.39
2022-02-02,35556.5,35845.3,35278.55,35788.75,32369451,5007.62
2022-02-03,35656.85,35693.4,34962.45,35056.8,21174680,3436
2022-02-04,34982.7,35194.6,34539.9,35080.1,21645730,3641.37
